"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
95503,"Washim_VOR_IN","WSM","Washim","VOR",114500,20.11750030517578,77.16549682617188,,"IN",,,,,,-1.011,-0.459,"BOTH","HIGH",
95504,"Weser_VOR_DE","WSR","Weser","VOR",112900,53.34769821166992,8.875340461730957,,"DE",,,,,,0.009,0.434,"BOTH","HIGH",
95505,"Weston_VOR-DME_IE","WST","Weston","VOR-DME",114700,53.35300064086914,-6.494870185852051,200,"IE",114700,"094X",,,,,-5.076,"BOTH","MEDIUM","EIWT"
95506,"Vitim_NDB_RU","WT","Vitim","NDB",365,59.46670150756836,112.53299713134766,,"RU",,,,,,,-8.409,"BOTH","HIGH",
95507,"Kartino_NDB_RU","WT","Kartino","NDB",122,55.58330154418945,37.78329849243164,,"RU",,,,,,,9.379,"BOTH","HIGH",
95508,"Waterford_NDB_IE","WTD","Waterford","NDB",368,52.18899917602539,-7.083340167999268,,"IE",,,,,,,-5.104,"LO","MEDIUM","EIWF"
95509,"Wittmundhafen_TACAN_DE","WTM","Wittmundhafen","TACAN",113500,53.554298400878906,7.725170135498047,61,"DE",113500,"082X",,,,0.006,0.19,"BOTH","HIGH","ETNJ"
95510,"Warton_TACAN_GB","WTN","Warton","TACAN",113200,53.740299224853516,-2.8928399085998535,54,"GB",113200,"079X",,,,,-3.457,"BOTH","LOW","EGNO"
95511,"Winton_NDB_AU","WTN","Winton","NDB",386,-22.365299224853516,143.08399963378906,638,"AU",,,,,,,7.219,"BOTH","MEDIUM","YWTN"
95512,"Warton_NDB_GB","WTN","Warton","NDB",337,53.75170135498047,-2.8522400856018066,,"GB",,,,,,,-3.448,"TERMINAL","LOW","EGNO"
95513,"Wattisham_TACAN_GB","WTZ","Wattisham","TACAN",109300,52.12189865112305,0.9404690265655518,324,"GB",109300,"030X",,,,-4.007,-1.584,"HI","HIGH","EGUW"
95514,"Sosnovka_NDB_RU","WU","Sosnovka","NDB",450,54.13330078125,46.650001525878906,,"RU",,,,,,,10.493,"BOTH","HIGH",
95515,"Wanganui_NDB-DME_NZ","WU","Wanganui","NDB-DME",382,-39.95940017700195,175.02699279785156,27,"NZ",116000,"107X",-39.959,175.027,27,,21.14,"BOTH","MEDIUM","NZWU"
95516,"Wunstorf_TACAN_DE","WUN","Wunstorf","TACAN",114850,52.46030044555664,9.444829940795898,202,"DE",114850,"095Y",,,,0.001,0.569,"BOTH","HIGH","ETNW"
95517,"Wunstorf_NDB_DE","WUN","Wunstorf","NDB",419,52.45930099487305,9.454660415649414,203,"DE",,,,,,,0.571,"BOTH","LOW","ETNW"
95518,"Wurzburg_VOR_DE","WUR","Wurzburg","VOR",110200,49.717498779296875,9.946999549865723,1052,"DE",,,,,,0.007,1.11,"BOTH","HIGH",
95521,"Palembang_NDB_ID","WW","Palembang","NDB",380,-2.905280113220215,104.71600341796875,37,"ID",,,,,,,0.264,"BOTH","MEDIUM","WIPP"
95522,"Vaganovo_NDB_RU","WW","Vaganovo","NDB",102,54.45000076293945,62.31669998168945,,"RU",,,,,,,12.195,"BOTH","HIGH",
95523,"West_Wyalong_NDB_AU","WWL","West Wyalong","NDB",389,-33.935699462890625,147.19000244140625,,"AU",,,,,,,11.155,"BOTH","MEDIUM","YWWL"
95524,"Changshengqiao_NDB_CN","WX","Changshengqiao","NDB",306,29.514999389648438,106.66000366210938,,"CN",,,,,,,-2.074,"BOTH","HIGH","ZUCK"
95525,"Weixian_VOR-DME_CN","WXI","Weixian","VOR-DME",115700,36.36330032348633,114.91699981689453,206,"CN",115700,"104X",,,,,-5.06,"BOTH","HIGH",
95527,"Wenyan_NDB_CN","WY","Wenyan","NDB",572,30.1200008392334,120.19999694824219,1,"CN",,,,,,,-4.47,"BOTH","MEDIUM","ZSHC"
95528,"Wattay_NDB_LA","WY","Wattay","NDB",389,18.0044002532959,102.5459976196289,,"LA",,,,,,,-0.462,"BOTH","MEDIUM","VLVT"
95529,"Wolseley_NDB_ZA","WY","Wolseley","NDB",248,-33.41389846801758,19.186899185180664,,"ZA",,,,,,,-23.548,"BOTH","MEDIUM",
95530,"Wyndham_NDB_AU","WYM","Wyndham","NDB",372,-15.509699821472168,128.1510009765625,14,"AU",,,,,,,3.167,"BOTH","MEDIUM","YWYM"
95531,"Wongyuan_VOR-DME_CN","WYN","Wongyuan","VOR-DME",113900,24.34670066833496,114.11199951171875,141,"CN",113900,"086X",,,,,-2.377,"BOTH","HIGH",
95532,"Wipper_VOR_DE","WYP","Wipper","VOR",109600,51.04840087890625,7.28000020980835,902,"DE",,,,,,0.009,0.195,"TERMINAL","HIGH",
95533,"Wynyard_VOR_AU","WYY","Wynyard","VOR",115800,-40.999298095703125,145.7259979248047,62,"AU",,,,,,12.007,13.084,"BOTH","HIGH","YWYY"
95534,"Wynyard_NDB_AU","WYY","Wynyard","NDB",302,-40.99800109863281,145.70799255371094,62,"AU",,,,,,,13.078,"BOTH","MEDIUM","YWYY"
95535,"Kamenka_NDB_RU","WZ","Kamenka","NDB",230,55.21670150756836,37,,"RU",,,,,,,9.171,"BOTH","HIGH",
95536,"Srednebeloye_NDB_RU","WZ","Srednebeloye","NDB",460,50.63330078125,128.0330047607422,,"RU",,,,,,,-12.029,"BOTH","HIGH",
95537,"Turkmenbashi_NDB_TM","WZ","Turkmenbashi","NDB",350,40.0182991027832,53.02080154418945,,"TM",,,,,,,5.152,"BOTH","MEDIUM","UTAK"
95538,"Athabasca_NDB-DME_CA","X2","Athabasca","NDB-DME",329,54.73749923706055,-113.19999694824219,1990,"CA",108600,"023X",54.7372,-113.2,1990,,17.025,"LO","MEDIUM","CYWM"
95539,"Donaldson_VOR-DME_CA","X7","Donaldson","VOR-DME",114500,61.66059875488281,-73.31719970703125,1906,"CA",114500,"092X",,,,-28.001,-27.474,"BOTH","HIGH","CTP9"
95540,"Oshima_NDB_JP","XA","Oshima","NDB",214,34.68880081176758,139.39700317382812,,"JP",,,,,,,-6.376,"BOTH","MEDIUM","RJTO"
95541,"Oshima_VORTAC_JP","XAC","Oshima","VORTAC",113100,34.71229934692383,139.41400146484375,2078,"JP",113100,"078X",34.7126,139.413,2088,-5.007,-6.378,"BOTH","HIGH","RJTO"
95543,"Bagotville_TACAN_CA","XBG","Bagotville","TACAN",111800,48.329498291015625,-70.99569702148438,531,"CA",111800,"055X",,,,-20.001,-17.563,"BOTH","HIGH","CYBG"
95544,"Brantley_NDB_US","XBR","Brantley","NDB",410,31.561800003051758,-86.29299926757812,,"US",,,,,,,-2.195,"TERMINAL","LOW","K04A"
95545,"Cranbrook_NDB_CA","XC","Cranbrook","NDB",242,49.682498931884766,-115.78299713134766,,"CA",,,,,,,16.314,"BOTH","MEDIUM","CYXC"
95546,"Castlegar_DME_CA","XCG","Castlegar","DME",110100,49.252201080322266,-117.66300201416016,1695,"CA",110100,"038X",,,,,17.02,"BOTH","LOW","CYCG"
95547,"Ripley_NDB_US","XCR","Ripley","NDB",404,46.0786018371582,-94.34329986572266,1149,"US",,,,,,,2.039,"TERMINAL","LOW",
95548,"Edmonton_NDB_CA","XD","Edmonton","NDB",266,53.64360046386719,-113.51300048828125,,"CA",,,,,,,16.498,"BOTH","MEDIUM","CYXD"
95549,"Saskatoon_NDB_CA","XE","Saskatoon","NDB",257,52.189701080322266,-106.81400299072266,,"CA",,,,,,,12.234,"BOTH","LOW","CYXE"
95550,"Xenia_NDB_US","XEN","Xenia","NDB",395,39.7150993347168,-83.92990112304688,970,"US",,,,,,,-5.425,"TERMINAL","LOW","I19"
95551,"Lakeshore_NDB_CA","XG","Lakeshore","NDB",338,60.11280059814453,-128.7989959716797,2262,"CA",,,,,,,23.593,"LO","LOW","CYQH"
95552,"Medicine_Hat_NDB_CA","XH","Medicine Hat","NDB",332,50.013099670410156,-110.79900360107422,,"CA",,,,,,,14.226,"BOTH","LOW","CYXH"
95553,"Christmas_Island_NDB_KI","XI","Christmas Island","NDB",333,1.9880599975585938,-157.35299682617188,,"KI",,,,,,,9.003,"LO","LOW","PLCH"
95554,"Xichang_VOR-DME_CN","XIC","Xichang","VOR-DME",114200,27.998300552368164,102.18000030517578,5121,"CN",114200,"089X",,,,,-1.186,"BOTH","HIGH","ZUXC"
95555,"Fort_St.jJhn_NDB_CA","XJ","Fort St.jJhn","NDB",326,56.284400939941406,-120.84500122070312,,"CA",,,,,,,20.46,,,"CYXJ"
95556,"Xuejiadao_VOR-DME_CN","XJT","Xuejiadao","VOR-DME",117000,35.961700439453125,120.23999786376953,70,"CN",117000,"117X",,,,,-6.17,"BOTH","HIGH","ZSQD"
95557,"Pingzhou_NDB_CN","XK","Pingzhou","NDB",353,23.020000457763672,113.19000244140625,20,"CN",,,,,,,-2.152,"BOTH","MEDIUM",
95558,"Sioux_Lookout_DME_CA","XL","Sioux Lookout","DME",113100,50.117801666259766,-91.89859771728516,1337,"CA",113100,"078X",,,,,-1.047,"BOTH","LOW","CYXL"
95559,"Kowa_NDB_JP","XM","Kowa","NDB",325,34.75210189819336,136.92599487304688,,"JP",,,,,,,-6.561,"LO","MEDIUM",
95560,"Gama_VOR_BR","XMA","Gama","VOR",117300,-15.878299713134766,-47.92179870605469,3479,"BR",,,,,,-19.007,-20.189,"TERMINAL","LOW","SBBR"
95561,"Kowa_VORTAC_JP","XMC","Kowa","VORTAC",113500,34.7046012878418,136.95799255371094,314,"JP",113500,"082X",34.7046,136.957,343,-6.007,-6.549,"BOTH","HIGH",
95562,"Xiamen_VOR-DME_CN","XMN","Xiamen","VOR-DME",114500,24.54170036315918,118.12200164794922,98,"CN",114500,"092X",,,,,-3.129,"BOTH","HIGH","ZSAM"
95563,"Christmas_Island_VOR-DME_CX","XMX","Christmas Island","VOR-DME",112400,-10.430299758911133,105.69000244140625,1000,"CX",112400,"071X",-10.4302,105.69,1000,0.007,0.195,"BOTH","HIGH","YPXM"
95564,"Kaposvar_NDB_HU","XNB","Kaposvar","NDB",235,46.387699127197266,17.73509979248047,512,"HU",,,,,,,3,"TERMINAL","LOW","LHKV"
95565,"Spring_Hill_NDB_US","XNE","Spring Hill","NDB",281,31.68429946899414,-85.97440338134766,495,"US",,,,,,,-2.344,"TERMINAL","LOW",
95566,"Petrozavodsk_NDB_RU","XO","Petrozavodsk","NDB",340,61.81999969482422,34.09830093383789,,"RU",,,,,,,11.118,"TERMINAL","MEDIUM","ULPB"
95567,"Chapeco_VOR-DME_BR","XPC","Chapeco","VOR-DME",116100,-27.135700225830078,-52.66299819946289,2146,"BR",116100,"108X",,,,,-15.08,"BOTH","HIGH","SBCH"
95568,"Chapeco_NDB_BR","XPC","Chapeco","NDB",173,-27.130800247192383,-52.64929962158203,2146,"BR",,,,,,,-15.087,"BOTH","MEDIUM","SBCH"
95569,"Kamloops_DME_CA","XPP","Kamloops","DME",109900,50.70610046386719,-120.45999908447266,1129,"CA",109900,"036X",,,,,18.209,"BOTH","LOW","CYKA"
95570,"Squaw_NDB_US","XQA","Squaw","NDB",236,45.52170181274414,-69.67449951171875,1185,"US",,,,,,,-17.149,"TERMINAL","LOW",
95571,"Selikhino_NDB_RU","XR","Selikhino","NDB",615,50.38330078125,137.5500030517578,,"RU",,,,,,,-12.05,"BOTH","HIGH",
95572,"Kastner_NDB-DME_JP","XR","Kastner","NDB-DME",379,35.51499938964844,139.39500427246094,368,"JP",109800,"035X",,,,,-6.549,"TERMINAL","MEDIUM","RJTR"
95573,"Florianopolis_VOR-DME_BR","XRO","Florianopolis","VOR-DME",117800,-27.670299530029297,-48.54669952392578,19,"BR",117800,"125X",,,,-16.007,-17.428,"BOTH","HIGH","SBFL"
95574,"Prince_George_NDB_CA","XS","Prince George","NDB",272,53.82830047607422,-122.65399932861328,,"CA",,,,,,,20.069,"BOTH","MEDIUM","CYXS"
95575,"Beda_No_1_NDB_LY","XS","Beda No 1","NDB",365,28.5,19,,"LY",,,,,,,1.598,"LO","LOW",
95576,"Springfield_TACAN_US","XSF","Springfield","TACAN",133800,39.83810043334961,-83.8405990600586,1050,"US",133800,"065X",,,,-4.001,-5.486,"BOTH","LOW","KSGH"
95577,"Xishui_VOR-DME_CN","XSH","Xishui","VOR-DME",115400,30.43829917907715,115.2699966430664,141,"CN",115400,"101X",,,,,-3.592,"BOTH","HIGH",
95578,"Terrace_NDB_CA","XT","Terrace","NDB",332,54.3739013671875,-128.58299255371094,,"CA",,,,,,,21.105,"BOTH","LOW","CYXT"
95579,"Ryazanskaya_NDB_RU","XT","Ryazanskaya","NDB",312,44.96670150756836,39.56669998168945,,"RU",,,,,,,6.154,"BOTH","HIGH",
95581,"Namest_NDB_CZ","XU","Namest","NDB",515,49.19729995727539,16.06679916381836,,"CZ",,,,,,,2.475,"TERMINAL","HIGH","LKNA"
95582,"Yellow_Bud_VOR_US","XUB","Yellow Bud","VOR",112500,39.52690124511719,-82.97789764404297,690,"US",,,,,,-5.001,-6.256,"TERMINAL","LOW",
95583,"Novy_Vasyugan_NDB_RU","XV","Novy Vasyugan","NDB",350,58.58330154418945,76.5,,"RU",,,,,,,13.254,"BOTH","HIGH",
95584,"Longville_NDB_US","XVG","Longville","NDB",392,46.994300842285156,-94.20649719238281,1334,"US",,,,,,,1.488,"LO","LOW",
95585,"Vungtau_NDB_VN","XVL","Vungtau","NDB",235,10.364999771118164,107.0979995727539,,"VN",,,,,,,-0.104,"BOTH","MEDIUM",
95586,"Flmng_NDB_US","XW","Flmng","NDB",400,38.57360076904297,-83.64700317382812,861,"US",,,,,,,-5.398,"LO","LOW",
95587,"Vinh_NDB_VN","XW","Vinh","NDB",218,18.790300369262695,105.66699981689453,,"VN",,,,,,,-0.574,"BOTH","MEDIUM","VVVH"
95588,"West_Union_NDB_US","XWY","West Union","NDB",278,42.94390106201172,-91.78240203857422,1250,"US",,,,,,,0.161,"TERMINAL","LOW",
95589,"Abbotsford_NDB_CA","XX","Abbotsford","NDB",344,49.01559829711914,-122.48799896240234,124,"CA",,,,,,,18.12,"BOTH","MEDIUM","CYXX"
95590,"Whitehorse_NDB_CA","XY","Whitehorse","NDB",302,60.77280044555664,-135.10499572753906,,"CA",,,,,,,24.028,"BOTH","MEDIUM","CYXY"
95591,"Booster_NDB_LY","XY","Booster","NDB",325,29.899999618530273,23.266700744628906,,"LY",,,,,,,2.361,"LO","LOW",
95592,"Penticton_DME_CA","XYF","Penticton","DME",110300,49.45249938964844,-119.60399627685547,1114,"CA",110300,"040X",,,,,17.405,"BOTH","LOW","CYYF"
95593,"Xuyong_VOR-DME_CN","XYO","Xuyong","VOR-DME",116700,28.170000076293945,105.4229965209961,1390,"CN",116700,"114X",,,,,-1.469,"BOTH","HIGH",
95594,"Wawa_NDB_CA","XZ","Wawa","NDB",205,48.02170181274414,-84.74720001220703,,"CA",,,,,,,-7.319,"BOTH","MEDIUM","CYXZ"
95595,"Tyumen_NDB_RU","XZ","Tyumen","NDB",290,57.21500015258789,65.29170227050781,,"RU",,,,,,,14.131,"TERMINAL","MEDIUM","USTR"
95596,"Izumo_VOR-DME_JP","XZE","Izumo","VOR-DME",113400,35.417198181152344,132.89199829101562,43,"JP",113400,"081X",,,,-7.011,-7.231,"BOTH","LOW","RJOC"
95597,"Goya_NDB_AR","Y","Goya","NDB",277,-29.088300704956055,-59.20000076293945,,"AR",,,,,,,-9.051,"TERMINAL","LOW",
95598,"Qifengling_NDB_CN","Y","Qifengling","NDB",417,25.16830062866211,110.3219985961914,,"CN",,,,,,,-2.124,"BOTH","LOW",
95599,"Nyiregyhaza_NDB_HU","Y","Nyiregyhaza","NDB",346,47.968101501464844,21.692899703979492,,"HU",,,,,,,3.578,"BOTH","LOW","LHNY"
95600,"Atyrau_NDB_KZ","Y","Atyrau","NDB",755,47.10240173339844,51.83789825439453,,"KZ",,,,,,,7.584,"BOTH","MEDIUM",
95601,"Bonnyville_DME_CA","Y3","Bonnyville","DME",109800,54.306400299072266,-110.74400329589844,1864,"CA",109800,"035X",,,,,15.298,"LO","LOW","CYBF"
95602,"Slave_Lake_DME_CA","Y5","Slave Lake","DME",111000,55.29439926147461,-114.7760009765625,1935,"CA",111000,"047X",,,,,18.025,"BOTH","LOW","CYZH"
95603,"Drummondville_NDB_CA","Y8","Drummondville","NDB",401,45.84749984741211,-72.3989028930664,365,"CA",,,,,,,-16.026,"LO","LOW","CSC3"
95604,"Digby_NDB_CA","Y9","Digby","NDB",220,44.54759979248047,-65.78910064697266,499,"CA",,,,,,,-18.168,"LO","LOW","CYID"
95605,"Yalova_VOR-DME_TR","YAA","Yalova","VOR-DME",117700,40.474998474121094,29.207500457763672,2857,"TR",117700,"124X",,,,2.007,4.133,"BOTH","HIGH","LTBP"
95606,"Yalova_NDB_TR","YAA","Yalova","NDB",305,40.564701080322266,29.371700286865234,,"TR",,,,,,,4.152,"BOTH","HIGH","LTBP"
95607,"Yacuiba_NDB_BO","YAC","Yacuiba","NDB",385,-21.960100173950195,-63.6531982421875,2116,"BO",,,,,,,-7.543,"LO","MEDIUM","SLYA"
95609,"Yangyang_VOR-DME_KR","YAG","Yangyang","VOR-DME",110600,38.063201904296875,128.66099548339844,241,"KR",110600,"043X",,,,-8.011,-8.07,"BOTH","LOW","RKNY"
95610,"Fort_Frances_NDB_CA","YAG","Fort Frances","NDB",376,48.689701080322266,-93.53910064697266,,"CA",,,,,,,0.538,"LO","LOW","CYAG"
95611,"Yakutat_VOR-DME_US","YAK","Yakutat","VOR-DME",113300,59.510799407958984,-139.6479949951172,35,"US",113300,"080X",,,,23.001,22.42,"BOTH","HIGH","PAYA"
95612,"Yamoussoukro_VOR-DME_CI","YAM","Yamoussoukro","VOR-DME",115800,6.888889789581299,-5.378859996795654,699,"CI",115800,"105X",,,,,-6.004,"BOTH","HIGH","DIYO"
95613,"Ameson_VOR-DME_CA","YAN","Ameson","VOR-DME",112400,49.778099060058594,-84.59110260009766,870,"CA",112400,"071X",,,,-8.001,-8.248,"BOTH","HIGH",
95614,"Kasabonika_NDB_CA","YAQ","Kasabonika","NDB",200,53.5275993347168,-88.62920379638672,621,"CA",,,,,,,-5.542,"LO","LOW","CYAQ"
95615,"Yaritagua_NDB_VE","YAR","Yaritagua","NDB",260,10.049799919128418,-69.07839965820312,1165,"VE",,,,,,,-9.494,"BOTH","MEDIUM",
95616,"Yass_NDB_AU","YAS","Yass","NDB",335,-34.828399658203125,149.04200744628906,,"AU",,,,,,,12.128,"BOTH","MEDIUM",
95617,"Kangirsuk_NDB_CA","YAS","Kangirsuk","NDB",221,60.025699615478516,-70.00469970703125,383,"CA",,,,,,,-27.225,"LO","MEDIUM","CYAS"
95618,"Wapisk_NDB_CA","YAT","Wapisk","NDB",260,52.93040084838867,-82.43350219726562,31,"CA",,,,,,,-12.114,"BOTH","MEDIUM","CYAT"
95619,"Iauarete_NDB_BR","YAU","Iauarete","NDB",380,0.5996670126914978,-69.18379974365234,345,"BR",,,,,,,-8.252,"BOTH","MEDIUM","SBYA"
95620,"St.aAthony_nNld_VOR-DME_CA","YAY","St.aAthony nNld","VOR-DME",113700,51.39390182495117,-56.083900451660156,114,"CA",113700,"084X",,,,-25.001,-22.292,,,"CYAY"
95621,"Tofino_NDB_CA","YAZ","Tofino","NDB",359,49.04679870605469,-125.7040023803711,,"CA",,,,,,,18.445,"BOTH","MEDIUM","CYAZ"
95622,"Itumbiara_NDB_BR","YBA","Itumbiara","NDB",245,-18.44029998779297,-49.21870040893555,1630,"BR",,,,,,,-19.236,"LO","MEDIUM","SBIT"
95624,"Baie-Comeau_VOR-DME_CA","YBC","Baie-Comeau","VOR-DME",117700,49.13399887084961,-68.22219848632812,71,"CA",117700,"124X",,,,-22.001,-19.332,"BOTH","HIGH","CYBC"
95625,"Uranium_City_NDB_CA","YBE","Uranium City","NDB",379,59.55500030517578,-108.51799774169922,,"CA",,,,,,,15.254,"BOTH","MEDIUM","CYBE"
95626,"Bagotville_NDB_CA","YBG","Bagotville","NDB",356,48.333900451660156,-71.1458969116211,521,"CA",,,,,,,-17.52,"BOTH","MEDIUM","CYBG"
95627,"Baker_Lake_VOR-DME_CA","YBK","Baker Lake","VOR-DME",114500,64.31809997558594,-96.10469818115234,400,"CA",114500,"092X",,,,0.005,-2.034,"BOTH","HIGH","CYBK"
95628,"Yabrai_VOR-DME_CN","YBL","Yabrai","VOR-DME",115700,39.42829895019531,102.77200317382812,4026,"CN",115700,"104X",,,,,-1.586,"BOTH","HIGH",
95629,"Campbell_River_NDB_CA","YBL","Campbell River","NDB",203,50.00640106201172,-125.35700225830078,,"CA",,,,,,,19.031,"BOTH","LOW","CYBL"
95631,"Yibin_VOR-DME_CN","YBN","Yibin","VOR-DME",116500,28.79829978942871,104.55699920654297,937,"CN",116500,"112X",,,,,-1.43,"BOTH","HIGH",
95632,"Brandon_VORTAC_CA","YBR","Brandon","VORTAC",113800,49.90999984741211,-99.9457015991211,1381,"CA",113800,"085X",,,,10.001,6.44,"BOTH","HIGH","CYBR"
95633,"Berens_River_NDB_CA","YBV","Berens River","NDB",370,52.35419845581055,-97.02449798583984,728,"CA",,,,,,,3.464,"LO","LOW","CYBV"
95635,"Calgary_NDB_CA","YC","Calgary","NDB",344,51.0807991027832,-113.90899658203125,,"CA",,,,,,,16.114,"BOTH","MEDIUM","CYYC"
95636,"Cambridge_Bay_VOR-DME_CA","YCB","Cambridge Bay","VOR-DME",112700,69.1177978515625,-105.1729965209961,90,"CA",112700,"074X",,,,0.005,12.277,"TERMINAL","HIGH","CYCB"
95637,"Nanaimo_NDB_CA","YCD","Nanaimo","NDB",251,49.12779998779297,-123.87200164794922,,"CA",,,,,,,18.298,"BOTH","MEDIUM","CYCD"
95638,"Campbellford_DME_CA","YCF","Campbellford","DME",113500,44.333099365234,-77.702796936035,620,"CA",113500,"082X",,,,-12,-12,"BOTH","HIGH",
95639,"Yecheon_TACAN_KR","YCN","Yecheon","TACAN",108900,36.63410186767578,128.36399841308594,354,"KR",108900,"026X",,,,-8.011,-7.386,"BOTH","LOW","RKTY"
95640,"Coppermine_NDB_CA","YCO","Coppermine","NDB",372,67.82109832763672,-115.0979995727539,,"CA",,,,,,,24.393,"BOTH","MEDIUM","CYCO"
95641,"Chesterfield_Inlet_NDB_CA","YCS","Chesterfield Inlet","NDB",341,63.33829879760742,-90.7300033569336,,"CA",,,,,,,-10.316,"BOTH","LOW","CYCS"
95642,"Clyde_River_NDB_CA","YCY","Clyde River","NDB",256,70.48529815673828,-68.52670288085938,255,"CA",,,,,,,-43.219,"LO","MEDIUM","CYCY"
95644,"Princeton_VORTAC_CA","YDC","Princeton","VORTAC",113900,49.38169860839844,-120.3740005493164,5329,"CA",113900,"086X",,,,21.001,17.508,"BOTH","HIGH","CYDC"
95645,"Deer_Lake_VOR-DME_CA","YDF","Deer Lake","VOR-DME",113300,49.23249816894531,-57.21329879760742,470,"CA",113300,"080X",,,,-21.001,-21.259,"BOTH","HIGH","CYDF"
95646,"Dease_Lake_NDB_CA","YDL","Dease Lake","NDB",200,58.45389938354492,-129.99600219726562,,"CA",,,,,,,23.093,"BOTH","MEDIUM","CYDL"
95647,"Yongdam_VOR-DME_KR","YDM","Yongdam","VOR-DME",109000,33.51139831542969,126.48799896240234,100,"KR",109000,"027X",,,,-6.011,-6.315,"BOTH","LOW","RKPC"
95648,"Ross_River_NDB_CA","YDM","Ross River","NDB",218,61.97330093383789,-132.427001953125,2314,"CA",,,,,,,24.567,"BOTH","MEDIUM","CYDM"
95649,"Dauphin_VOR-DME_CA","YDN","Dauphin","VOR-DME",116100,51.10499954223633,-100.052001953125,1022,"CA",116100,"108X",,,,10.001,6.484,"BOTH","HIGH","CYDN"
95650,"Nain_NDB_CA","YDP","Nain","NDB",247,56.53369903564453,-61.69179916381836,,"CA",,,,,,,-25.531,"BOTH","MEDIUM","CYDP"
95651,"Broadview_VORTAC_CA","YDR","Broadview","VORTAC",117500,50.36330032348633,-102.54000091552734,2016,"CA",117500,"122X",,,,12.001,8.554,"BOTH","HIGH",
95652,"Fort_Nelson_NDB_CA","YE","Fort Nelson","NDB",382,58.795799255371094,-122.7229995727539,,"CA",,,,,,,22.295,"BOTH","MEDIUM","CYYE"
95653,"Empress_VORTAC_CA","YEA","Empress","VORTAC",115900,50.92639923095703,-109.98899841308594,2436,"CA",115900,"106X",,,,17.001,14.09,"BOTH","HIGH","CYEA"
95654,"Midland_VOR-DME_CA","YEE","Midland","VOR-DME",112800,44.58169937133789,-79.79309844970703,800,"CA",112800,"075X",,,,-10.001,-10.313,"BOTH","HIGH","CYEE"
95655,"Edmonton_VORTAC_CA","YEG","Edmonton","VORTAC",117600,53.18560028076172,-113.86699676513672,2557,"CA",117600,"123X",,,,17.001,16.507,"BOTH","HIGH","CYEG"
95656,"Arviat_NDB_CA","YEK","Arviat","NDB",329,61.09920120239258,-94.06890106201172,32,"CA",,,,,,,-3.023,"BOTH","MEDIUM","CYEK"
95657,"Elliot_Lake_NDB_CA","YEL","Elliot Lake","NDB",276,46.371700286865234,-82.6281967163086,,"CA",,,,,,,-8.497,"LO","MEDIUM","CYEL"
95658,"Yenisehir_TACAN_TR","YEN","Yenisehir","TACAN",113200,40.260101318359375,29.574499130249023,799,"TR",113200,"079X",,,,,4.142,"BOTH","LOW","LTBR"
95659,"Fort_Severn_NDB_CA","YER","Fort Severn","NDB",334,55.99319839477539,-87.63919830322266,,"CA",,,,,,,-8.271,"BOTH","MEDIUM","CYER"
95660,"Yeste_VOR-DME_ES","YES","Yeste","VOR-DME",115200,38.360801696777344,-2.352750062942505,4793,"ES",115200,"099X",38.3608,-2.35283,4793,-3.207,-1.45,"BOTH","HIGH",
95661,"Eureka_NDB_CA","YEU","Eureka","NDB",205,79.99079895019531,-85.89830017089844,,"CA",,,,,,,-70.406,"BOTH","MEDIUM","CYEU"
95662,"Inuvik_VOR-DME_CA","YEV","Inuvik","VOR-DME",112500,68.30809783935547,-133.54800415039062,264,"CA",112500,"072X",,,,30.001,28.402,"BOTH","HIGH","CYEV"
95663,"Dakar_VOR-DME_SN","YF","Dakar","VOR-DME",113100,14.744799613952637,-17.47480010986328,111,"SN",113100,"078X",,,,-10.007,-8.49,"BOTH","HIGH","GOOY"
95664,"Fort_Albany_NDB_CA","YFA","Fort Albany","NDB",216,52.206199645996094,-81.6946029663086,35,"CA",,,,,,,-12.276,"BOTH","MEDIUM","CYFA"
95665,"Frobay_VOR_CA","YFB","Frobay","VOR",117400,63.74169921875,-68.47329711914062,15,"CA",,,,,,-31.006,-32.275,"BOTH","HIGH","CYFB"
95666,"Fredericton_VORTAC_CA","YFC","Fredericton","VORTAC",113000,45.895301818847656,-66.41889953613281,52,"CA",113000,"077X",,,,-21.001,-18.382,"BOTH","HIGH","CYFC"
95668,"Lg_4_NDB_CA","YFM","Lg 4","NDB",332,53.71179962158203,-73.7029037475586,,"CA",,,,,,,-19.446,"BOTH","MEDIUM","CYAH"
95669,"Fort_Simpson_VOR-DME_CA","YFS","Fort Simpson","VOR-DME",117900,61.77389907836914,-121.29900360107422,574,"CA",117900,"126X",,,,25.001,23.474,"BOTH","HIGH","CYFS"
95671,"Frobay_NDB_CA","YFY","Frobay","NDB",204,63.733299255371094,-68.54810333251953,,"CA",,,,,,,-32.257,"BOTH","HIGH","CYFB"
95672,"Charlottetown_NDB_CA","YG","Charlottetown","NDB",347,46.192298889160156,-63.14820098876953,,"CA",,,,,,,-19.35,"BOTH","MEDIUM","CYYG"
95673,"Enge_NDB_NO","YG","Enge","NDB",396,59.368900299072266,10.829500198364258,,"NO",,,,,,,1.161,"LO","LOW","ENRY"
