"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
305750,"TH-56",56,"Phayao Province","AS","TH","https://en.wikipedia.org/wiki/Phayao_province","Airports in Phayao Province"
305751,"TH-57",57,"Chiang Rai Province","AS","TH","https://en.wikipedia.org/wiki/Chiang_Rai_province","Airports in Chiang Rai Province"
305752,"TH-58",58,"Mae Hong Son Province","AS","TH","https://en.wikipedia.org/wiki/Mae_Hong_Son_province","Airports in Mae Hong Son Province"
305753,"TH-60",60,"Nakhon Sawan Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Sawan_province","Airports in Nakhon Sawan Province"
305754,"TH-61",61,"Uthai Thani Province","AS","TH","https://en.wikipedia.org/wiki/Uthai_Thani_province","Airports in Uthai Thani Province"
305755,"TH-62",62,"Kamphaeng Phet Province","AS","TH","https://en.wikipedia.org/wiki/Kamphaeng_Phet_province","Airports in Kamphaeng Phet Province"
305756,"TH-63",63,"Tak Province","AS","TH","https://en.wikipedia.org/wiki/Tak_province","Airports in Tak Province"
305757,"TH-64",64,"Sukhothai Province","AS","TH","https://en.wikipedia.org/wiki/Sukhothai_province","Airports in Sukhothai Province"
305758,"TH-65",65,"Phitsanulok Province","AS","TH","https://en.wikipedia.org/wiki/Phitsanulok_province","Airports in Phitsanulok Province"
305759,"TH-66",66,"Phichit Province","AS","TH","https://en.wikipedia.org/wiki/Phichit_province","Airports in Phichit Province"
305760,"TH-67",67,"Phetchabun Province","AS","TH","https://en.wikipedia.org/wiki/Phetchabun_province","Airports in Phetchabun Province"
305761,"TH-70",70,"Ratchaburi Province","AS","TH","https://en.wikipedia.org/wiki/Ratchaburi_province","Airports in Ratchaburi Province"
305762,"TH-71",71,"Kanchanaburi Province","AS","TH","https://en.wikipedia.org/wiki/Kanchanaburi_province","Airports in Kanchanaburi Province"
305763,"TH-72",72,"Suphan Buri Province","AS","TH","https://en.wikipedia.org/wiki/Suphan_Buri_province","Airports in Suphan Buri Province"
305764,"TH-73",73,"Nakhon Pathom Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Pathom_province","Airports in Nakhon Pathom Province"
305765,"TH-74",74,"Samut Sakhon Province","AS","TH","https://en.wikipedia.org/wiki/Samut_Sakhon_province","Airports in Samut Sakhon Province"
305766,"TH-75",75,"Samut Songkhram Province","AS","TH","https://en.wikipedia.org/wiki/Samut_Songkhram_province","Airports in Samut Songkhram Province"
305767,"TH-76",76,"Phetchaburi Province","AS","TH","https://en.wikipedia.org/wiki/Phetchaburi_province","Airports in Phetchaburi Province"
305768,"TH-77",77,"Prachuap Khiri Khan Province","AS","TH","https://en.wikipedia.org/wiki/Prachuap_Khiri_Khan_province","Airports in Prachuap Khiri Khan Province"
305769,"TH-80",80,"Nakhon Si Thammarat Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_province","Airports in Nakhon Si Thammarat Province"
305770,"TH-81",81,"Krabi Province","AS","TH","https://en.wikipedia.org/wiki/Krabi_province","Airports in Krabi Province"
305771,"TH-82",82,"Phang Nga Province","AS","TH","https://en.wikipedia.org/wiki/Phang_Nga_province","Airports in Phang Nga Province"
305772,"TH-83",83,"Phuket Province","AS","TH","https://en.wikipedia.org/wiki/Phuket_province","Airports in Phuket Province"
305773,"TH-84",84,"Surat Thani Province","AS","TH","https://en.wikipedia.org/wiki/Surat_Thani_province","Airports in Surat Thani Province"
305774,"TH-85",85,"Ranong Province","AS","TH","https://en.wikipedia.org/wiki/Ranong_province","Airports in Ranong Province"
305775,"TH-86",86,"Chumphon Province","AS","TH","https://en.wikipedia.org/wiki/Chumphon_province","Airports in Chumphon Province"
305776,"TH-90",90,"Songkhla Province","AS","TH","https://en.wikipedia.org/wiki/Songkhla_province","Airports in Songkhla Province"
305777,"TH-91",91,"Satun Province","AS","TH","https://en.wikipedia.org/wiki/Satun_province","Airports in Satun Province"
305778,"TH-92",92,"Trang Province","AS","TH","https://en.wikipedia.org/wiki/Trang_province","Airports in Trang Province"
305779,"TH-93",93,"Phattalung Province","AS","TH","https://en.wikipedia.org/wiki/Phattalung_province","Phatthalung"
305780,"TH-94",94,"Pattani Province","AS","TH","https://en.wikipedia.org/wiki/Pattani_province","Airports in Pattani Province"
305781,"TH-95",95,"Yala Province","AS","TH","https://en.wikipedia.org/wiki/Yala_province","Airports in Yala Province"
305782,"TH-96",96,"Narathiwat Province","AS","TH","https://en.wikipedia.org/wiki/Narathiwat_province","Airports in Narathiwat Province"
305783,"TH-S","S","Pattaya Province","AS","TH","https://en.wikipedia.org/wiki/Pattaya_province","Phatthaya, พัทยา"
305784,"TH-U-A","U-A","(unassigned)","AS","TH",,"Airports in (unassigned)"
317016,"TJ-DU","DU","Dushanbe","AS","TJ","https://en.wikipedia.org/wiki/Dushanbe","Airports in Dushanbe"
305785,"TJ-GB","GB","Gorno-Badakhshan Autonomous Region","AS","TJ","https://en.wikipedia.org/wiki/Gorno-Badakhshan_Autonomous_Region","Airports in Gorno-Badakhshan Autonomous Region"
305786,"TJ-KT","KT","Khatlon Region","AS","TJ","https://en.wikipedia.org/wiki/Khatlon_Region","Хатлон, ختلان"
306738,"TJ-RR","RR","Districts of Republican Subordination","AS","TJ","https://en.wikipedia.org/wiki/Districts_of_Republican_Subordination","Вилояти Мухтори К ҳистони Бадахшон/Viloyati Mukhtori Kuhistoni Badakhshon, Karotegin Province"
305787,"TJ-SU","SU","Sughd Region","AS","TJ","https://en.wikipedia.org/wiki/Sughd_Region","Sogdiana"
305788,"TJ-U-A","U-A","(unassigned)","AS","TJ",,"Airports in (unassigned)"
305789,"TK-U-A","U-A","(unassigned)","OC","TK",,"Airports in (unassigned)"
305790,"TL-AL","AL","Aileu","AS","TL","https://en.wikipedia.org/wiki/Aileu","Airports in Aileu"
305791,"TL-AN","AN","Ainaro","AS","TL","https://en.wikipedia.org/wiki/Ainaro","Airports in Ainaro"
430274,"TL-AT","AT","Atauro","AS","TL","https://en.wikipedia.org/wiki/Atauro",
305792,"TL-BA","BA","Baucau","AS","TL","https://en.wikipedia.org/wiki/Baucau","Airports in Baucau"
305793,"TL-BO","BO","Bobonaro","AS","TL","https://en.wikipedia.org/wiki/Bobonaro","Airports in Bobonaro"
305794,"TL-CO","CO","Cova Lima","AS","TL","https://en.wikipedia.org/wiki/Cova_Lima","Airports in Cova Lima"
305795,"TL-DI","DI","Dili","AS","TL","https://en.wikipedia.org/wiki/Dili","Airports in Dili"
305796,"TL-ER","ER","Ermera","AS","TL","https://en.wikipedia.org/wiki/Ermera","Airports in Ermera"
305797,"TL-LA","LA","Lautém","AS","TL","https://en.wikipedia.org/wiki/Lautém","Airports in Lautém"
305798,"TL-LI","LI","Liquica","AS","TL","https://en.wikipedia.org/wiki/Liquica","Airports in Liquica"
305799,"TL-MF","MF","Manafahi","AS","TL","https://en.wikipedia.org/wiki/Manafahi","Airports in Manafahi"
305800,"TL-MT","MT","Manatuto","AS","TL","https://en.wikipedia.org/wiki/Manatuto","Airports in Manatuto"
305801,"TL-OE","OE","Oecussi","AS","TL","https://en.wikipedia.org/wiki/Oecussi","Airports in Oecussi"
305802,"TL-U-A","U-A","(unassigned)","AS","TL",,"Airports in (unassigned)"
305803,"TL-VI","VI","Viqueque","AS","TL","https://en.wikipedia.org/wiki/Viqueque","Airports in Viqueque"
305804,"TM-A","A","Ahal Region","AS","TM","https://en.wikipedia.org/wiki/Ahal_Region","Airports in Ahal"
305805,"TM-B","B","Balkan Region","AS","TM","https://en.wikipedia.org/wiki/Balkan_Region","Airports in Balkan"
305806,"TM-D","D","Daşoguz Region","AS","TM","https://en.wikipedia.org/wiki/Da%C5%9Foguz_Region","Tashauz, Dashkhovuz, Dashhowuz, Dashoguz, Dasoguz, Дашогуз"
305807,"TM-L","L","Lebap Region","AS","TM","https://en.wikipedia.org/wiki/Lebap_Region","Airports in Lebap"
305808,"TM-M","M","Mary Region","AS","TM","https://en.wikipedia.org/wiki/Mary_Region","Airports in Mary"
430045,"TM-S","S","Ashgabat (city)","AS","TM","https://en.wikipedia.org/wiki/Ashgabat","Aşgabat"
305809,"TM-U-A","U-A","(unassigned)","AS","TM",,"Airports in (unassigned)"
305810,"TN-11",11,"Tunis Governorate","AF","TN","https://en.wikipedia.org/wiki/Tunis_Governorate","Airports in Tunis Governorate"
305811,"TN-12",12,"Ariana Governorate","AF","TN","https://en.wikipedia.org/wiki/Ariana_Governorate","Airports in Ariana Governorate"
305812,"TN-13",13,"Ben Arous Governorate","AF","TN","https://en.wikipedia.org/wiki/Ben_Arous_Governorate","Airports in Ben Arous Governorate"
305813,"TN-14",14,"Manouba Governorate","AF","TN","https://en.wikipedia.org/wiki/Manouba_Governorate","airports"
305814,"TN-21",21,"Nabeul Governorate","AF","TN","https://en.wikipedia.org/wiki/Nabeul_Governorate","Airports in Nabeul Governorate"
305815,"TN-22",22,"Zaghouan Governorate","AF","TN","https://en.wikipedia.org/wiki/Zaghouan_Governorate","Airports in Zaghouan Governorate"
305816,"TN-23",23,"Bizerte Governorate","AF","TN","https://en.wikipedia.org/wiki/Bizerte_Governorate","Airports in Bizerte Governorate"
305817,"TN-31",31,"Béja Governorate","AF","TN","https://en.wikipedia.org/wiki/Béja_Governorate",
305818,"TN-32",32,"Jendouba Governorate","AF","TN","https://en.wikipedia.org/wiki/Jendouba_Governorate","Airports in Jendouba Governorate"
305819,"TN-33",33,"Kef Governorate","AF","TN","https://en.wikipedia.org/wiki/Kef_Governorate","Airports in Kef Governorate"
305820,"TN-34",34,"Siliana Governorate","AF","TN","https://en.wikipedia.org/wiki/Siliana_Governorate","Airports in Siliana Governorate"
305821,"TN-41",41,"Kairouan Governorate","AF","TN","https://en.wikipedia.org/wiki/Kairouan_Governorate","Airports in Kairouan Governorate"
305822,"TN-42",42,"Kasserine Governorate","AF","TN","https://en.wikipedia.org/wiki/Kasserine_Governorate","Airports in Kasserine Governorate"
305823,"TN-43",43,"Sidi Bou Zid Governorate","AF","TN","https://en.wikipedia.org/wiki/Sidi_Bou_Zid_Governorate","Airports in Sidi Bou Zid Governorate"
305824,"TN-51",51,"Sousse Governorate","AF","TN","https://en.wikipedia.org/wiki/Sousse_Governorate","Airports in Sousse Governorate"
305825,"TN-52",52,"Monastir Governorate","AF","TN","https://en.wikipedia.org/wiki/Monastir_Governorate","Airports in Monastir Governorate"
305826,"TN-53",53,"Mahdia Governorate","AF","TN","https://en.wikipedia.org/wiki/Mahdia_Governorate","airports"
305827,"TN-61",61,"Sfax Governorate","AF","TN","https://en.wikipedia.org/wiki/Sfax_Governorate","Airports in Sfax Governorate"
305828,"TN-71",71,"Gafsa Governorate","AF","TN","https://en.wikipedia.org/wiki/Gafsa_Governorate","airports"
305829,"TN-72",72,"Tozeur Governorate","AF","TN","https://en.wikipedia.org/wiki/Tozeur_Governorate","airports"
305830,"TN-73",73,"Kebili Governorate","AF","TN","https://en.wikipedia.org/wiki/Kebili_Governorate","Airports in Kebili Governorate"
305831,"TN-81",81,"Gabès Governorate","AF","TN","https://en.wikipedia.org/wiki/Gabès_Governorate","Airports in Gabès Governorate"
305832,"TN-82",82,"Medenine Governorate","AF","TN","https://en.wikipedia.org/wiki/Medenine_Governorate","airports"
305833,"TN-83",83,"Tataouine Governorate","AF","TN","https://en.wikipedia.org/wiki/Tataouine_Governorate","airports"
305834,"TN-U-A","U-A","(unassigned)","AF","TN",,"Airports in (unassigned)"
306712,"TO-01",01,"'Eua","OC","TO","https://en.wikipedia.org/wiki/%CA%BBEua","Airports in 'Eua"
306713,"TO-02",02,"Ha'apai","OC","TO","https://en.wikipedia.org/wiki/Ha'apai","Airports in Ha'apai"
306714,"TO-03",03,"Niua Islands","OC","TO","https://en.wikipedia.org/wiki/Niua_Islands","Airports in Niuas"
306715,"TO-04",04,"Tongatapu","OC","TO","https://en.wikipedia.org/wiki/Tongatapu","Airports in Tongatapu"
306716,"TO-05",05,"Vava'u","OC","TO","https://en.wikipedia.org/wiki/Vava%CA%BBu","Airports in Vava'u"
305835,"TO-U-A","U-A","(unassigned)","OC","TO",,"Airports in (unassigned)"
305836,"TR-01",01,"Adana Province","AS","TR","https://en.wikipedia.org/wiki/Adana_Province","Airports in Adana Province"
305837,"TR-02",02,"Adıyaman Province","AS","TR","https://en.wikipedia.org/wiki/Adıyaman_Province","Airports in Adıyaman Province"
305838,"TR-03",03,"Afyonkarahisar Province","AS","TR","https://en.wikipedia.org/wiki/Afyonkarahisar_Province","Airports in Afyonkarahisar Province"
305839,"TR-04",04,"Ağrı Province","AS","TR","https://en.wikipedia.org/wiki/Ağrı_Province","Airports in Ağrı Province"
305840,"TR-05",05,"Amasya Province","AS","TR","https://en.wikipedia.org/wiki/Amasya_Province","Airports in Amasya Province"
305841,"TR-06",06,"Ankara Province","AS","TR","https://en.wikipedia.org/wiki/Ankara_Province","Airports in Ankara Province"
305842,"TR-07",07,"Antalya Province","AS","TR","https://en.wikipedia.org/wiki/Antalya_Province","Airports in Antalya Province"
305843,"TR-08",08,"Artvin Province","AS","TR","https://en.wikipedia.org/wiki/Artvin_Province","Airports in Artvin Province"
305844,"TR-09",09,"Aydin Province","AS","TR","https://en.wikipedia.org/wiki/Aydin_Province","Airports in Aydin Province"
305845,"TR-10",10,"Balıkesir Province","AS","TR","https://en.wikipedia.org/wiki/Balıkesir_Province","Airports in Balıkesir Province"
305846,"TR-11",11,"Bilecik Province","AS","TR","https://en.wikipedia.org/wiki/Bilecik_Province","Airports in Bilecik Province"
305847,"TR-12",12,"Bingöl Province","AS","TR","https://en.wikipedia.org/wiki/Bingöl_Province","Airports in Bingöl Province"
305848,"TR-13",13,"Bitlis Province","AS","TR","https://en.wikipedia.org/wiki/Bitlis_Province","Airports in Bitlis Province"
305849,"TR-14",14,"Bolu Province","AS","TR","https://en.wikipedia.org/wiki/Bolu_Province","Airports in Bolu Province"
305850,"TR-15",15,"Burdur Province","AS","TR","https://en.wikipedia.org/wiki/Burdur_Province","Airports in Burdur Province"
305851,"TR-16",16,"Bursa Province","AS","TR","https://en.wikipedia.org/wiki/Bursa_Province","Airports in Bursa Province"
305852,"TR-17",17,"Çanakkale Province","AS","TR","https://en.wikipedia.org/wiki/Çanakkale_Province","Airports in Çanakkale Province"
305853,"TR-18",18,"Çankırı Province","AS","TR","https://en.wikipedia.org/wiki/Çankırı_Province","Airports in Çankırı Province"
305854,"TR-19",19,"Çorum Province","AS","TR","https://en.wikipedia.org/wiki/Çorum_Province","Airports in Çorum Province"
305855,"TR-20",20,"Denizli Province","AS","TR","https://en.wikipedia.org/wiki/Denizli_Province","Airports in Denizli Province"
305856,"TR-21",21,"Diyarbakır Province","AS","TR","https://en.wikipedia.org/wiki/Diyarbakir_Province","Airports in Diyarbakır Province"
305857,"TR-22",22,"Edirne Province","AS","TR","https://en.wikipedia.org/wiki/Edirne_Province","Airports in Edirne Province"
305858,"TR-23",23,"Elazığ Province","AS","TR","https://en.wikipedia.org/wiki/Elazığ_Province","Airports in Elazığ Province"
305859,"TR-24",24,"Erzincan Province","AS","TR","https://en.wikipedia.org/wiki/Erzincan_Province","Airports in Erzincan Province"
305860,"TR-25",25,"Erzurum Province","AS","TR","https://en.wikipedia.org/wiki/Erzurum_Province","Airports in Erzurum Province"
305861,"TR-26",26,"Eskişehir Province","AS","TR","https://en.wikipedia.org/wiki/Eskişehir_Province","Airports in Eskişehir Province"
305862,"TR-27",27,"Gaziantep Province","AS","TR","https://en.wikipedia.org/wiki/Gaziantep_Province","Airports in Gaziantep Province"
305863,"TR-28",28,"Giresun Province","AS","TR","https://en.wikipedia.org/wiki/Giresun_Province","Airports in Giresun Province"
305864,"TR-29",29,"Gümüşhane Province","AS","TR","https://en.wikipedia.org/wiki/Gümüşhane_Province","Airports in Gümüşhane Province"
305865,"TR-30",30,"Hakkâri Province","AS","TR","https://en.wikipedia.org/wiki/Hakkâri_Province","Airports in Hakkâri Province"
305866,"TR-31",31,"Hatay Province","AS","TR","https://en.wikipedia.org/wiki/Hatay_Province","Airports in Hatay Province"
305867,"TR-32",32,"Isparta Province","AS","TR","https://en.wikipedia.org/wiki/Isparta_Province","Airports in Isparta Province"
305868,"TR-33",33,"Mersin Province","AS","TR","https://en.wikipedia.org/wiki/Icel_Province","Airports in Mersin Province"
305869,"TR-34",34,"İstanbul Province","AS","TR","https://en.wikipedia.org/wiki/İstanbul_Province","Airports in İstanbul Province"
305870,"TR-35",35,"İzmir Province","AS","TR","https://en.wikipedia.org/wiki/İzmir_Province","Airports in İzmir Province"
305871,"TR-36",36,"Kars Province","AS","TR","https://en.wikipedia.org/wiki/Kars_Province","Airports in Kars Province"
305872,"TR-37",37,"Kastamonu Province","AS","TR","https://en.wikipedia.org/wiki/Kastamonu_Province","Airports in Kastamonu Province"
305873,"TR-38",38,"Kayseri Province","AS","TR","https://en.wikipedia.org/wiki/Kayseri_Province","Airports in Kayseri Province"
305874,"TR-39",39,"Kirklareli Province","AS","TR","https://en.wikipedia.org/wiki/Kirklareli_Province","Airports in Kirklareli Province"
305875,"TR-40",40,"Kırşehir Province","AS","TR","https://en.wikipedia.org/wiki/Kırşehir_Province","Airports in Kırşehir Province"
305876,"TR-41",41,"Kocaeli Province","AS","TR","https://en.wikipedia.org/wiki/Kocaeli_Province","Airports in Kocaeli Province"
305877,"TR-42",42,"Konya Province","AS","TR","https://en.wikipedia.org/wiki/Konya_Province","Airports in Konya Province"
305878,"TR-43",43,"Kütahya Province","AS","TR","https://en.wikipedia.org/wiki/Kütahya_Province","Airports in Kütahya Province"
305879,"TR-44",44,"Malatya Province","AS","TR","https://en.wikipedia.org/wiki/Malatya_Province","Airports in Malatya Province"
305880,"TR-45",45,"Manisa Province","AS","TR","https://en.wikipedia.org/wiki/Manisa_Province","Airports in Manisa Province"
305881,"TR-46",46,"Kahramanmaraş Province","AS","TR","https://en.wikipedia.org/wiki/Kahramanmaraş_Province","Airports in Kahramanmaraş Province"
305882,"TR-47",47,"Mardin Province","AS","TR","https://en.wikipedia.org/wiki/Mardin_Province","Airports in Mardin Province"
305883,"TR-48",48,"Muğla Province","AS","TR","https://en.wikipedia.org/wiki/Muğla_Province","Airports in Muğla Province"
305884,"TR-49",49,"Muş Province","AS","TR","https://en.wikipedia.org/wiki/Muş_Province","Airports in Muş Province"
305885,"TR-50",50,"Nevşehir Province","AS","TR","https://en.wikipedia.org/wiki/Nevşehir_Province","Airports in Nevşehir Province"
305886,"TR-51",51,"Niğde Province","AS","TR","https://en.wikipedia.org/wiki/Niğde_Province","Airports in Niğde Province"
305887,"TR-52",52,"Ordu Province","AS","TR","https://en.wikipedia.org/wiki/Ordu_Province","Airports in Ordu Province"
305888,"TR-53",53,"Rize Province","AS","TR","https://en.wikipedia.org/wiki/Rize_Province","Airports in Rize Province"
305889,"TR-54",54,"Sakarya Province","AS","TR","https://en.wikipedia.org/wiki/Sakarya_Province","Airports in Sakarya Province"
305890,"TR-55",55,"Samsun Province","AS","TR","https://en.wikipedia.org/wiki/Samsun_Province","Airports in Samsun Province"
305891,"TR-56",56,"Siirt Province","AS","TR","https://en.wikipedia.org/wiki/Siirt_Province","Airports in Siirt Province"
305892,"TR-57",57,"Sinop Province","AS","TR","https://en.wikipedia.org/wiki/Sinop_Province","Airports in Sinop Province"
305893,"TR-58",58,"Sivas Province","AS","TR","https://en.wikipedia.org/wiki/Sivas_Province","Airports in Sivas Province"
305894,"TR-59",59,"Tekirdağ Province","AS","TR","https://en.wikipedia.org/wiki/Tekirdağ_Province","Airports in Tekirdağ Province"
305895,"TR-60",60,"Tokat Province","AS","TR","https://en.wikipedia.org/wiki/Tokat_Province","Airports in Tokat Province"
305896,"TR-61",61,"Trabzon Province","AS","TR","https://en.wikipedia.org/wiki/Trabzon_Province","Airports in Trabzon Province"
305897,"TR-62",62,"Tunceli Province","AS","TR","https://en.wikipedia.org/wiki/Tunceli_Province","Airports in Tunceli Province"
305898,"TR-63",63,"Şanlıurfa Province","AS","TR","https://en.wikipedia.org/wiki/Şanlıurfa_Province","Airports in Şanlıurfa Province"
305899,"TR-64",64,"Uşak Province","AS","TR","https://en.wikipedia.org/wiki/Uşak_Province","Airports in Uşak Province"
305900,"TR-65",65,"Van Province","AS","TR","https://en.wikipedia.org/wiki/Van_Province","Airports in Van Province"
305901,"TR-66",66,"Yozgat Province","AS","TR","https://en.wikipedia.org/wiki/Yozgat_Province","Airports in Yozgat Province"
305902,"TR-67",67,"Zonguldak Province","AS","TR","https://en.wikipedia.org/wiki/Zonguldak_Province","Airports in Zonguldak Province"
305903,"TR-68",68,"Aksaray Province","AS","TR","https://en.wikipedia.org/wiki/Aksaray_Province","Airports in Aksaray Province"
305904,"TR-69",69,"Bayburt Province","AS","TR","https://en.wikipedia.org/wiki/Bayburt_Province","Airports in Bayburt Province"
305905,"TR-70",70,"Karaman Province","AS","TR","https://en.wikipedia.org/wiki/Karaman_Province","Airports in Karaman Province"
305906,"TR-71",71,"Kirikkale Province","AS","TR","https://en.wikipedia.org/wiki/Kirikkale_Province","Airports in Kirikkale Province"
305907,"TR-72",72,"Batman Province","AS","TR","https://en.wikipedia.org/wiki/Batman_Province","Airports in Batman Province"
305908,"TR-73",73,"Şırnak Province","AS","TR","https://en.wikipedia.org/wiki/Şırnak_Province","Airports in Şırnak Province"
305909,"TR-74",74,"Bartin Province","AS","TR","https://en.wikipedia.org/wiki/Bartin_Province","Airports in Bartin Province"
305910,"TR-75",75,"Ardahan Province","AS","TR","https://en.wikipedia.org/wiki/Ardahan_Province","Airports in Ardahan Province"
305911,"TR-76",76,"Iğdır Province","AS","TR","https://en.wikipedia.org/wiki/Iğdır_Province","Airports in Iğdır Province"
305912,"TR-77",77,"Yalova Province","AS","TR","https://en.wikipedia.org/wiki/Yalova_Province","Airports in Yalova Province"
305913,"TR-78",78,"Karabük Province","AS","TR","https://en.wikipedia.org/wiki/Karabük_Province","Airports in Karabük Province"
305914,"TR-79",79,"Kilis Province","AS","TR","https://en.wikipedia.org/wiki/Kilis_Province","Airports in Kilis Province"
305915,"TR-80",80,"Osmaniye Province","AS","TR","https://en.wikipedia.org/wiki/Osmaniye_Province","Airports in Osmaniye Province"
305916,"TR-81",81,"Düzce Province","AS","TR","https://en.wikipedia.org/wiki/Düzce_Province","Airports in Düzce Province"
305917,"TR-U-A","U-A","(unassigned)","AS","TR",,"Airports in (unassigned)"
305918,"TT-ARI","ARI","Arima","NA","TT","https://en.wikipedia.org/wiki/Arima","Airports in Arima"
305919,"TT-CHA","CHA","Chaguanas","NA","TT","https://en.wikipedia.org/wiki/Chaguanas","Airports in Chaguanas"
305920,"TT-CTT","CTT","Couva-Tabaquite-Talparo","NA","TT","https://en.wikipedia.org/wiki/Couva-Tabaquite-Talparo","Airports in Couva-Tabaquite-Talparo"
305921,"TT-DMN","DMN","Diego Martin","NA","TT","https://en.wikipedia.org/wiki/Diego_Martin","Airports in Diego Martin"
305923,"TT-PED","PED","Penal-Debe","NA","TT","https://en.wikipedia.org/wiki/Penal-Debe","Airports in Penal-Debe"
305924,"TT-POS","POS","Port of Spain","NA","TT","https://en.wikipedia.org/wiki/Port_of_Spain","Airports in Port of Spain"
305925,"TT-PRT","PRT","Princes Town","NA","TT","https://en.wikipedia.org/wiki/Princes_Town","Airports in Princes Town"
305926,"TT-PTF","PTF","Point Fortin","NA","TT","https://en.wikipedia.org/wiki/Point_Fortin","Airports in Point Fortin"
305927,"TT-RCM","RCM","Rio Claro-Mayaro","NA","TT","https://en.wikipedia.org/wiki/Rio_Claro-Mayaro","Airports in Rio Claro-Mayaro"
305928,"TT-SFO","SFO","San Fernando","NA","TT","https://en.wikipedia.org/wiki/San_Fernando","Airports in San Fernando"
305929,"TT-SGE","SGE","Sangre Grande","NA","TT","https://en.wikipedia.org/wiki/Sangre_Grande","Airports in Sangre Grande"
305930,"TT-SIP","SIP","Siparia","NA","TT","https://en.wikipedia.org/wiki/Siparia","Airports in Siparia"
305931,"TT-SJL","SJL","San Juan-Laventille","NA","TT","https://en.wikipedia.org/wiki/San_Juan-Laventille","Airports in San Juan-Laventille"
305934,"TT-TOB","TOB","Tobago","NA","TT","https://en.wikipedia.org/wiki/Tobago","Airports in Western Tobago"
305932,"TT-TUP","TUP","Tunapuna-Piarco","NA","TT","https://en.wikipedia.org/wiki/Tunapuna-Piarco","Airports in Tunapuna-Piarco"
305933,"TT-U-A","U-A","(unassigned)","NA","TT",,"Airports in (unassigned)"
306889,"TV-FUN","FUN","Funafuti","OC","TV","https://en.wikipedia.org/wiki/Funafuti","Airports in Funafuti"
306890,"TV-NIT","NIT","Niutao","OC","TV","https://en.wikipedia.org/wiki/Niutao","Airports in Niutao"
306891,"TV-NIU","NIU","Nui","OC","TV","https://en.wikipedia.org/wiki/Nui_(atoll)","Airports in Nui"
306892,"TV-NKF","NKF","Nukufetau","OC","TV","https://en.wikipedia.org/wiki/Nukufetau","Airports in Nukufetau"
306893,"TV-NKL","NKL","Nukulaelae","OC","TV","https://en.wikipedia.org/wiki/Nukulaelae","Airports in Nukulaelae"
306894,"TV-NMA","NMA","Nanumea","OC","TV","https://en.wikipedia.org/wiki/Nanumea","Airports in Nanumea"
306895,"TV-NMG","NMG","Nanumanga","OC","TV","https://en.wikipedia.org/wiki/Nanumanga","Airports in Nanumanga"
305935,"TV-U-A","U-A","(unassigned)","OC","TV",,"Airports in (unassigned)"
306896,"TV-VAI","VAI","Vaitupu","OC","TV","https://en.wikipedia.org/wiki/Vaitupu","Airports in Vaitupu"
305936,"TW-CHA","CHA","Changhua County","AS","TW","https://en.wikipedia.org/wiki/Changhua_County","Airports in Changhua County"
306752,"TW-CYI","CYI","Chiayi (city)","AS","TW","https://en.wikipedia.org/wiki/Chiayi","Airports in Chiayi (city)"
305937,"TW-CYQ","CYQ","Chiayi County","AS","TW","https://en.wikipedia.org/wiki/Chiayi_County","Airports in Chiayi County"
305938,"TW-HSQ","HSQ","Hsinchu County","AS","TW","https://en.wikipedia.org/wiki/Hsinchu_County","Airports in Hsinchu County"
306751,"TW-HSZ","HSZ","Hsinchu City","AS","TW","https://en.wikipedia.org/wiki/Hsinchu","Airports in Hsinchu City"
305939,"TW-HUA","HUA","Hualien County","AS","TW","https://en.wikipedia.org/wiki/Hualien_County","Airports in Hualien County"
305940,"TW-ILA","ILA","Yilan County","AS","TW","https://en.wikipedia.org/wiki/Yilan_County","Airports in Yilan County"
305941,"TW-KEE","KEE","Keelung City","AS","TW","https://en.wikipedia.org/wiki/Keelung","Airports in Keelung City"
306750,"TW-KHH","KHH","Kaohsiung City","AS","TW","https://en.wikipedia.org/wiki/Kaohsiung","Airports in Kaohsiung City"
305942,"TW-KHQ","KHQ","Kaohsiung County","AS","TW","https://en.wikipedia.org/wiki/Kaohsiung_County","Airports in Kaohsiung County"
305943,"TW-MIA","MIA","Miaoli County","AS","TW","https://en.wikipedia.org/wiki/Miaoli_County","Airports in Miaoli County"
305944,"TW-NAN","NAN","Nantou County","AS","TW","https://en.wikipedia.org/wiki/Nantou_County","Airports in Nantou County"
305949,"TW-NWT","NWT","New Taipei City","AS","TW","https://en.wikipedia.org/wiki/New_Taipei_City","Airports in New Taipei City, Taipei County"
305945,"TW-PEN","PEN","Penghu County","AS","TW","https://en.wikipedia.org/wiki/Penghu_County","Pescadores"
305946,"TW-PIF","PIF","Pingtung County","AS","TW","https://en.wikipedia.org/wiki/Pingtung_County","Airports in Pingtung County"
305947,"TW-TAO","TAO","Taoyuan City","AS","TW","https://en.wikipedia.org/wiki/Taoyuan,_Taiwan","Airports in Taoyuan City"
306749,"TW-TNN","TNN","Tainan City","AS","TW","https://en.wikipedia.org/wiki/Tainan_City","Airports in Tainan City"
305948,"TW-TNQ","TNQ","Tainan County","AS","TW","https://en.wikipedia.org/wiki/Tainan_County","Airports in Tainan County"
